index;date;state;country;confirmed;confirmed_DR;confirmed_filtered;confirmed_filtered_DR
28540;2020-05-08;no;Timor-Leste;24.0;inf;23.999999999999996;
28541;2020-05-08;no;Togo;145.0;16.000000000000007;146.99999999999997;19.050228310502295
28542;2020-05-08;no;Trinidad and Tobago;116.0;inf;115.99999999999999;inf
28543;2020-05-08;no;South Sudan;120.0;2.70967741935484;98.39999999999998;5.943661971830991
28544;2020-05-08;no;Tunisia;1030.0;410.8000000000001;1028.9999999999998;427.8055555555597
28545;2020-05-08;no;US;1288587.0;45.81090931105463;1286385.3999999997;49.245961353449516
28546;2020-05-08;no;Uganda;101.0;201.3333333333334;107.79999999999998;24.634920634920622
28547;2020-05-08;no;Ukraine;14195.0;27.082096933728984;14202.399999999998;27.891330891330863
28548;2020-05-08;no;United Arab Emirates;16793.0;30.818957345971576;16877.199999999997;28.626851689209012
28549;2020-05-08;no;United Kingdom;206174.0;59.5321791862285;205525.19999999995;64.05605662626466
28550;2020-05-08;no;Uruguay;694.0;65.11111111111111;691.9999999999999;83.42276422764242
28551;2020-05-08;no;Uzbekistan;2325.0;49.68115942028988;2324.5999999999995;61.61185983827509
28552;2020-05-08;no;Venezuela;388.0;85.03703703703708;392.79999999999995;39.05442176870745
28553;2020-05-08;no;Vietnam;288.0;33.21568627450981;284.59999999999997;82.70588235294106
28554;2020-05-08;no;West Bank and Gaza;375.0;749.3333333333336;374.79999999999995;219.64705882353087
28555;2020-05-08;no;Western Sahara;6.0;inf;5.999999999999999;
28556;2020-05-08;no;Yemen;34.0;6.222222222222223;33.8;
28557;2020-05-08;no;Zambia;167.0;14.7936507936508;196.99999999999994;7.054644808743176
28558;2020-05-08;no;Eritrea;39.0;inf;38.99999999999999;
28559;2020-05-08;no;Turkey;135569.0;69.89699346405231;135361.19999999998;71.69405362832507
28560;2020-05-08;no;Netherlands;42093.0;107.82601205857023;42038.99999999999;132.38007614213168
28561;2020-05-08;no;South Africa;8895.0;15.292854952468574;8873.999999999998;18.095197070859353
28562;2020-05-08;no;Slovenia;1450.0;1449.0000000000005;1451.6;536.6666666666578
28563;2020-05-08;no;Nicaragua;16.0;inf;15.999999999999996;
28564;2020-05-08;no;Niger;795.0;62.560000000000024;796.3999999999999;66.4971751412432
28565;2020-05-08;no;Nigeria;3912.0;9.198609300304216;3826.5999999999995;12.664284012389803
28566;2020-05-08;no;North Macedonia;1586.0;66.62411347517732;1592.1999999999998;71.35454545454546
28567;2020-05-08;no;Norway;8070.0;217.1171171171172;8060.799999999998;232.68985507246384
28568;2020-05-08;no;Oman;3112.0;28.622009569377994;3119.1999999999994;23.913136157740453
28569;2020-05-08;no;Pakistan;28736.0;13.003421309872927;28445.999999999993;16.46469854129586
28570;2020-05-08;no;Panama;8070.0;46.54670599803345;8079.799999999998;39.22454394693192
28571;2020-05-08;no;Papua New Guinea;8.0;inf;7.999999999999998;
28572;2020-05-08;no;Paraguay;563.0;7.940379403794039;573.3999999999999;9.308153477218234
28573;2020-05-08;no;Peru;61847.0;16.613560929350406;61502.399999999994;17.232052763050078
28574;2020-05-08;no;Philippines;10463.0;44.74945533769065;10442.8;45.72617449664412
28575;2020-05-08;no;Poland;15366.0;48.08626198083069;15359.999999999996;46.858774662512985
28576;2020-05-08;no;Portugal;27268.0;49.21117249846533;27030.399999999994;70.87051316139353
28577;2020-05-08;no;Somalia;928.0;33.078787878787885;955.9999999999998;19.798550724637682
28578;2020-05-08;no;Qatar;20201.0;17.06684611933603;20182.799999999996;18.181276541801367
28579;2020-05-08;no;Russia;187859.0;16.14069007447941;187862.39999999997;16.43609404105477
28580;2020-05-08;no;Rwanda;273.0;108.26666666666671;275.19999999999993;64.49206349206366
28581;2020-05-08;no;Saint Kitts and Nevis;15.0;inf;14.999999999999996;
28582;2020-05-08;no;Saint Lucia;18.0;inf;17.999999999999996;
28583;2020-05-08;no;Saint Vincent and the Grenadines;17.0;inf;17.0;
28584;2020-05-08;no;San Marino;623.0;82.35555555555558;623.5999999999999;65.39716312056714
28585;2020-05-08;no;Sao Tome and Principe;208.0;11.15686274509804;196.99999999999994;8.225266362252674
28586;2020-05-08;no;Saudi Arabia;35432.0;19.290402594924643;35456.99999999999;19.51654415311302
28587;2020-05-08;no;Senegal;1551.0;25.288135593220346;1563.7999999999997;20.039479587258846
28588;2020-05-08;no;Serbia;9943.0;129.74561403508775;9929.199999999997;118.67710843373497
28589;2020-05-08;no;Seychelles;11.0;inf;10.999999999999996;
28590;2020-05-08;no;Sierra Leone;257.0;14.854166666666673;262.19999999999993;10.871794871794876
28591;2020-05-08;no;Singapore;21707.0;27.76408217362493;21727.999999999993;27.548720644935255
28592;2020-05-08;no;Slovakia;1455.0;111.00000000000001;1448.1999999999998;184.6923076923061
28593;2020-05-08;no;Romania;14811.0;41.11458333333336;14781.999999999996;46.02650551314679
28594;2020-05-08;no;Equatorial Guinea;439.0;inf;438.99999999999994;16.701612903225804
28595;2020-05-08;Alberta;Canada;6098.0;89.27407407407411;6097.5999999999985;88.51982378854638
28596;2020-05-08;no;Egypt;8476.0;18.05180180180181;8481.8;18.494712643678163
28597;2020-05-08;Inner Mongolia;China;201.0;inf;202.39999999999995;287.8095238095227
28598;2020-05-08;Isle of Man;United Kingdom;329.0;328.3333333333334;328.79999999999995;409.9999999999943
28599;2020-05-08;Jiangsu;China;653.0;inf;652.9999999999999;inf
28600;2020-05-08;Jiangxi;China;937.0;inf;936.9999999999998;3.512682507436163e+31
28601;2020-05-08;Jilin;China;113.0;225.33333333333343;117.79999999999998;42.59259259259256
28602;2020-05-08;Liaoning;China;146.0;inf;146.19999999999996;1460.66666666675
28603;2020-05-08;Macau;China;45.0;inf;44.99999999999999;
28604;2020-05-08;Manitoba;Canada;284.0;-284.3333333333334;284.79999999999995;710.8333333333231
28605;2020-05-08;Martinique;France;186.0;91.83333333333334;184.59999999999997;183.60000000000002
28606;2020-05-08;Mayotte;France;854.0;14.185507246376815;891.5999999999999;14.225255972696242
28607;2020-05-08;Montserrat;United Kingdom;11.0;inf;10.999999999999996;
28608;2020-05-08;New Brunswick;Canada;120.0;inf;119.99999999999997;399.11111111111495
28609;2020-05-08;New Caledonia;France;18.0;inf;17.999999999999996;
28610;2020-05-08;New South Wales;Australia;3051.0;870.666666666667;3049.5999999999995;1050.666666666634
28611;2020-05-08;Newfoundland and Labrador;Canada;261.0;260.3333333333334;260.5999999999999;650.5000000000372
28612;2020-05-08;Ningxia;China;75.0;inf;74.99999999999999;
28613;2020-05-08;Northern Territory;Australia;29.0;inf;28.999999999999996;
28614;2020-05-08;Northwest Territories;Canada;5.0;inf;4.999999999999999;
28615;2020-05-08;Nova Scotia;Canada;1008.0;200.86666666666676;1008.3999999999999;189.25786163521977
28616;2020-05-08;Ontario;Canada;20826.0;44.48617176128094;20748.199999999997;50.208950312602745
28617;2020-05-08;Prince Edward Island;Canada;27.0;inf;26.999999999999993;
28618;2020-05-08;Qinghai;China;18.0;inf;17.999999999999996;
28619;2020-05-08;Quebec;Canada;36161.0;38.5856595511768;36094.59999999999;40.61947038702491
28620;2020-05-08;Queensland;Australia;1045.0;inf;1044.9999999999998;2611.500000000148
28621;2020-05-08;Reunion;France;426.0;852.0000000000003;428.99999999999994;224.70175438596422
28622;2020-05-08;Saint Barthelemy;France;6.0;inf;5.999999999999999;
28623;2020-05-08;Saint Pierre and Miquelon;France;1.0;inf;0.9999999999999998;
28624;2020-05-08;Saskatchewan;Canada;544.0;33.062500000000014;540.8;32.19631901840489
28625;2020-05-08;Shaanxi;China;308.0;inf;307.99999999999994;1539.3333333334213
28626;2020-05-08;Hunan;China;1019.0;inf;1018.9999999999998;3.820089087595998e+31
28627;2020-05-08;Hubei;China;68128.0;inf;68129.4;97326.47618986921
28628;2020-05-08;Hong Kong;China;1044.0;521.3333333333336;1043.7999999999997;947.8181818181623
28629;2020-05-08;Henan;China;1276.0;inf;1275.9999999999998;inf
28630;2020-05-08;Anguilla;United Kingdom;3.0;inf;2.9999999999999996;
28631;2020-05-08;Anhui;China;991.0;inf;990.9999999999998;3.7151209870536155e+31
28632;2020-05-08;Aruba;Netherlands;101.0;inf;100.99999999999999;1009.3333333333193
28633;2020-05-08;Australian Capital Territory;Australia;107.0;inf;106.99999999999997;3.2090247880099847e+31
28634;2020-05-08;Beijing;China;593.0;inf;592.9999999999999;inf
28635;2020-05-08;Bermuda;United Kingdom;118.0;inf;117.99999999999997;195.66666666666856
28636;2020-05-08;Bonaire, Sint Eustatius and Saba;Netherlands;6.0;inf;5.999999999999999;
28637;2020-05-08;British Columbia;Canada;2315.0;76.20000000000002;2303.5999999999995;111.93464052287534
28638;2020-05-08;British Virgin Islands;United Kingdom;7.0;inf;6.999999999999998;
28639;2020-05-08;Cayman Islands;United Kingdom;81.0;53.111111111111136;80.19999999999999;
28640;2020-05-08;Channel Islands;United Kingdom;545.0;inf;544.9999999999999;5449.333333335193
28641;2020-05-08;Chongqing;China;579.0;inf;578.9999999999999;inf
28642;2020-05-08;Curacao;Netherlands;16.0;inf;15.999999999999996;
28643;2020-05-08;Diamond Princess;Canada;1.0;inf;0.9999999999999998;
28644;2020-05-08;Shandong;China;788.0;inf;787.9999999999999;inf
28645;2020-05-08;Falkland Islands (Malvinas);United Kingdom;13.0;inf;12.999999999999998;
28646;2020-05-08;French Guiana;France;141.0;92.66666666666669;140.39999999999998;72.84210526315768
28647;2020-05-08;French Polynesia;France;60.0;inf;59.999999999999986;
28648;2020-05-08;Fujian;China;356.0;inf;355.99999999999994;inf
28649;2020-05-08;Gansu;China;139.0;inf;138.99999999999997;inf
28650;2020-05-08;Gibraltar;United Kingdom;146.0;144.6666666666667;145.2;361.999999999995
28651;2020-05-08;Grand Princess;Canada;13.0;inf;12.999999999999998;
28652;2020-05-08;Greenland;Denmark;11.0;inf;10.999999999999996;
28653;2020-05-08;Guadeloupe;France;154.0;153.00000000000006;153.39999999999998;382.4999999999947
28654;2020-05-08;Guangdong;China;1589.0;inf;1588.9999999999998;7943.9999999981965
28655;2020-05-08;Guangxi;China;254.0;inf;253.99999999999994;3.8088425053950284e+31
28656;2020-05-08;Guizhou;China;147.0;inf;146.99999999999997;inf
28657;2020-05-08;Hainan;China;168.0;inf;167.99999999999997;inf
28658;2020-05-08;Hebei;China;328.0;inf;327.9999999999999;inf
28659;2020-05-08;Heilongjiang;China;944.0;inf;944.1999999999998;9440.66666666452
28660;2020-05-08;Faroe Islands;Denmark;187.0;inf;186.99999999999997;inf
28661;2020-05-08;Shanghai;China;657.0;inf;657.7999999999998;1095.3333333333958
28662;2020-05-08;no;El Salvador;742.0;12.660550458715603;748.5999999999999;13.052102950408035
28663;2020-05-08;Sichuan;China;561.0;inf;560.9999999999999;inf
28664;2020-05-08;no;Botswana;23.0;inf;22.999999999999993;
28665;2020-05-08;no;Brazil;146894.0;13.452250653256426;145607.59999999998;14.378799880304875
28666;2020-05-08;no;Brunei;141.0;140.3333333333334;140.59999999999997;233.3333333333356
28667;2020-05-08;no;Bulgaria;1872.0;38.8581560283688;1872.9999999999995;34.34465408805031
28668;2020-05-08;no;Burkina Faso;744.0;98.1777777777778;741.5999999999999;52.38369304556342
28669;2020-05-08;no;Burma;177.0;21.416666666666675;174.39999999999998;47.42592592592602
28670;2020-05-08;no;Burundi;15.0;inf;14.999999999999996;
28671;2020-05-08;no;Cabo Verde;230.0;10.923076923076925;224.19999999999996;17.53168044077136
28672;2020-05-08;no;Cambodia;122.0;inf;121.99999999999997;3.6588880760487676e+31
28673;2020-05-08;no;Cameroon;2267.0;2266.3333333333344;2330.3999999999996;34.97260981912146
28674;2020-05-08;no;Central African Republic;143.0;4.50340136054422;123.39999999999998;9.637931034482751
28675;2020-05-08;no;Chad;260.0;5.05925925925926;265.4;6.4836601307189525
28676;2020-05-08;no;Colombia;10051.0;17.378510378510384;10004.799999999997;19.127111826226876
28677;2020-05-08;no;Comoros;8.0;inf;9.199999999999998;
28678;2020-05-08;no;Congo (Brazzaville);274.0;53.46666666666668;269.99999999999994;34.52631578947365
28679;2020-05-08;no;Congo (Kinshasa);937.0;12.36666666666667;904.9999999999998;15.709180529882945
28680;2020-05-08;no;Costa Rica;773.0;127.72222222222224;774.1999999999998;102.23111111111112
28681;2020-05-08;no;Cote d'Ivoire;1602.0;36.34883720930233;1611.1999999999998;33.20736022646842
28682;2020-05-08;no;Croatia;2161.0;101.6666666666667;2153.5999999999995;142.57333333333335
28683;2020-05-08;no;Cuba;1741.0;90.75438596491232;1738.5999999999995;103.11776447105903
28684;2020-05-08;no;Cyprus;891.0;221.91666666666674;890.5999999999998;233.35087719298176
28685;2020-05-08;no;Czechia;8077.0;155.87055016181233;8059.999999999998;159.2710404241214
28686;2020-05-08;no;Denmark;10218.0;71.99761904761907;10197.399999999998;80.1357730045082
28687;2020-05-08;no;Diamond Princess;712.0;inf;711.9999999999999;inf
28688;2020-05-08;no;Djibouti;1135.0;205.57575757575768;1158.1999999999998;70.02044989775074
28689;2020-05-08;no;Dominica;16.0;inf;15.999999999999996;
28690;2020-05-08;no;Dominican Republic;9376.0;31.96016403046281;9501.399999999998;26.017833428192027
28691;2020-05-08;no;Ecuador;28818.0;-19.80563717488302;29925.399999999994;-59.27968303455435
28692;2020-05-08;Shanxi;China;198.0;inf;197.99999999999997;inf
28693;2020-05-08;no;Bosnia and Herzegovina;2070.0;48.8674698795181;2058.2;60.43184079601992
28694;2020-05-08;no;Bolivia;2266.0;10.935087719298249;2245.1999999999994;13.869315673289208
28695;2020-05-08;no;Chile;25972.0;16.780893752849984;25937.199999999997;18.311832762302
28696;2020-05-08;no;Benin;242.0;2.182648401826485;216.19999999999996;4.231954582319546
28697;2020-05-08;no;Bhutan;7.0;inf;6.999999999999998;
28698;2020-05-08;South Australia;Australia;439.0;877.3333333333337;438.7999999999999;2192.9999999998136
28699;2020-05-08;St Martin;France;38.0;inf;38.39999999999999;
28700;2020-05-08;Tasmania;Australia;227.0;453.3333333333335;226.79999999999995;282.6666666666677
28701;2020-05-08;Tianjin;China;191.0;380.66666666666674;190.59999999999997;952.0000000000546
28702;2020-05-08;Tibet;China;1.0;inf;0.9999999999999998;
28703;2020-05-08;Turks and Caicos Islands;United Kingdom;12.0;inf;11.999999999999998;
28704;2020-05-08;Victoria;Australia;1468.0;209.0000000000001;1474.3999999999996;121.88888888888887
28705;2020-05-08;Western Australia;Australia;552.0;1103.3333333333337;551.8;2757.999999999373
28706;2020-05-08;Yukon;Canada;11.0;inf;10.999999999999996;
28707;2020-05-08;Yunnan;China;185.0;inf;184.99999999999997;inf
28708;2020-05-08;Zhejiang;China;1268.0;inf;1267.9999999999998;inf
28709;2020-05-08;no;Afghanistan;3778.0;18.537132987910194;3833.5999999999995;15.539922313336213
28710;2020-05-08;no;Albania;850.0;93.48148148148152;849.5999999999999;83.13531353135296
28711;2020-05-08;no;Algeria;5369.0;27.863799283154126;5365.799999999999;28.89767873723306
28712;2020-05-08;Xinjiang;China;76.0;inf;75.99999999999999;
28713;2020-05-08;Sint Maarten;Netherlands;76.0;inf;75.99999999999999;
28714;2020-05-08;no;Andorra;752.0;1503.3333333333337;752.7999999999998;939.999999999987
28715;2020-05-08;no;Belgium;52011.0;83.58373983739841;51977.79999999999;105.03897163844147
28716;2020-05-08;no;Belarus;21101.0;21.857710364752624;21109.799999999996;21.978227737862
28717;2020-05-08;no;Barbados;83.0;164.66666666666674;83.0;
28718;2020-05-08;no;Bangladesh;13134.0;17.563250883392232;13140.999999999996;16.86217992295493
28719;2020-05-08;no;Bahrain;4444.0;16.440522875817003;4458.399999999999;17.111562415380483
28720;2020-05-08;no;Bahamas;92.0;inf;91.99999999999997;
28721;2020-05-08;no;Belize;18.0;inf;17.999999999999996;
28722;2020-05-08;no;Austria;15774.0;349.7037037037038;15782.799999999996;363.4919168591285
28723;2020-05-08;no;Armenia;3029.0;23.468286099865058;3036.5999999999995;21.28879099363684
28724;2020-05-08;no;Argentina;5611.0;26.78246484698099;5599.999999999999;28.405324925556123
28725;2020-05-08;no;Antigua and Barbuda;25.0;inf;24.999999999999996;
28726;2020-05-08;no;Angola;43.0;10.952380952380956;40.599999999999994;
28727;2020-05-08;no;Azerbaijan;2279.0;28.991228070175445;2310.2;24.746934225195087
28728;2020-05-09;no;Lithuania;1444.0;261.39393939393943;1455.3999999999996;127.7935103244843
28729;2020-05-09;no;Liechtenstein;82.0;inf;81.99999999999997;
28730;2020-05-09;no;Libya;64.0;inf;63.999999999999986;
28731;2020-05-09;no;Liberia;199.0;39.13333333333334;199.39999999999998;31.13978494623647
28732;2020-05-09;no;Lesotho;0.0;;0.0;
28733;2020-05-09;no;Lebanon;809.0;63.706666666666685;818.5999999999998;37.42410015649461
28734;2020-05-09;no;Kyrgyzstan;931.0;50.59259259259261;949.9999999999998;30.265350877193008
28735;2020-05-09;no;Laos;19.0;inf;18.999999999999996;
28736;2020-05-09;no;Kuwait;7623.0;13.50883838383839;7874.399999999998;12.3831547922689
28737;2020-05-09;no;Kosovo;862.0;1722.6666666666672;867.5999999999998;205.46031746031804
28738;2020-05-09;no;Korea, South;10874.0;417.12820512820525;10876.199999999999;473.90975254729597
28739;2020-05-09;no;Luxembourg;3877.0;429.88888888888897;3876.1999999999994;466.0481927710869
28740;2020-05-09;no;Latvia;930.0;87.84126984126988;930.3999999999999;103.52808988764006
28741;2020-05-09;no;MS Zaandam;9.0;inf;8.999999999999998;
28742;2020-05-09;no;Mozambique;87.0;27.77777777777778;88.79999999999998;
28743;2020-05-09;no;Malawi;56.0;7.282051282051285;50.99999999999999;
28744;2020-05-09;no;Malaysia;6589.0;107.05464480874322;6594.5999999999985;114.47752481027457
28745;2020-05-09;no;Maldives;790.0;10.244131455399064;782.8;13.43173431734317
28746;2020-05-09;no;Mali;692.0;31.904761904761916;685.1999999999998;38.628131021194704
28747;2020-05-09;no;Malta;490.0;244.16666666666677;492.7999999999999;148.28282828282778
28748;2020-05-09;no;Mauritania;8.0;inf;7.999999999999998;
28749;2020-05-09;no;Mauritius;332.0;inf;332.0;inf
28750;2020-05-09;no;Mexico;33460.0;16.40617412417621;33189.399999999994;17.767401545129076
28751;2020-05-09;no;Moldova;4867.0;36.13231552162851;4824.4;43.5604801477377
28752;2020-05-09;no;Monaco;96.0;190.66666666666674;95.59999999999998;
28753;2020-05-09;no;Mongolia;42.0;83.33333333333337;41.8;
28754;2020-05-09;no;Montenegro;324.0;inf;323.99999999999994;inf
28755;2020-05-09;no;Morocco;5910.0;31.61878453038675;5902.5999999999985;33.37177247136483
28756;2020-05-09;no;Kenya;649.0;29.7936507936508;649.8;24.5071895424836
28757;2020-05-09;no;Madagascar;193.0;inf;191.59999999999997;26.438095238095244
28758;2020-05-09;no;Kazakhstan;4975.0;24.159529806884986;4936.799999999999;28.58163672654691
28759;2020-05-09;no;Estonia;1733.0;265.5384615384616;1731.5999999999995;308.21428571429067
28760;2020-05-09;no;Japan;15755.0;154.943894389439;15726.599999999995;178.55175038051863
28761;2020-05-09;no;Namibia;16.0;inf;15.999999999999996;
28762;2020-05-09;no;Eswatini;163.0;31.66666666666668;164.39999999999998;14.660317460317463
28763;2020-05-09;no;Ethiopia;210.0;20.877192982456148;216.79999999999995;10.923076923076932
28764;2020-05-09;no;Fiji;18.0;inf;17.999999999999996;
28765;2020-05-09;no;Finland;5880.0;55.68760064412239;5847.4;59.89524800554955
28766;2020-05-09;no;France;174758.0;202.60613116026394;174524.39999999997;190.77135954316017
28767;2020-05-09;no;Gabon;661.0;7.579617834394907;649.5999999999999;8.63976083707026
28768;2020-05-09;no;Gambia;20.0;19.33333333333334;19.999999999999996;
28769;2020-05-09;no;Georgia;626.0;112.969696969697;627.3999999999999;105.35593220339022
28770;2020-05-09;no;Germany;171324.0;179.9866244280184;171159.39999999997;183.3362768325066
28771;2020-05-09;no;Ghana;4263.0;6.465301478953357;4065.799999999999;11.888148852944289
28772;2020-05-09;no;Greece;2710.0;168.31250000000003;2704.2;196.41362530413238
28773;2020-05-09;no;Grenada;21.0;inf;20.999999999999996;
28774;2020-05-09;no;Guatemala;967.0;13.3283950617284;972.9999999999998;15.067768595041324
28775;2020-05-09;no;Jordan;522.0;36.285714285714306;525.1999999999999;32.19831223628691
28776;2020-05-09;no;Guinea;2042.0;34.65507246376813;2053.9999999999995;31.887999999999995
28777;2020-05-09;no;Guyana;94.0;187.3333333333334;98.79999999999998;
28778;2020-05-09;no;Haiti;151.0;12.909090909090915;163.39999999999998;7.5978835978836
28779;2020-05-09;no;Holy See;12.0;inf;11.999999999999998;
28780;2020-05-09;no;Honduras;1830.0;24.303448275862074;1871.5999999999995;12.97240865026101
28781;2020-05-09;no;Hungary;3213.0;100.962962962963;3217.5999999999995;85.75022461814935
28782;2020-05-09;no;Iceland;1801.0;inf;1800.9999999999998;4501.500000000256
28783;2020-05-09;no;India;62808.0;18.466160755768943;63356.59999999999;16.825652279931717
28784;2020-05-09;no;Indonesia;13645.0;30.328346758726514;13565.999999999996;34.824885603660746
28785;2020-05-09;no;Iran;106220.0;67.86515397082661;106186.99999999997;68.54410897897729
28786;2020-05-09;no;Iraq;2679.0;38.35784313725491;2681.9999999999995;38.791295746785316
28787;2020-05-09;no;Ireland;22760.0;120.3306666666667;22763.399999999994;118.82947368421054
28788;2020-05-09;no;Israel;16454.0;449.96347031963484;16450.799999999996;427.3993055555698
28789;2020-05-09;no;Italy;218268.0;180.1690179806363;218038.99999999994;190.04812802990577
28790;2020-05-09;no;Jamaica;490.0;489.3333333333335;494.9999999999999;87.404761904762
28791;2020-05-09;no;Guinea-Bissau;641.0;15.575757575757583;657.1999999999998;9.98664440734558
28792;2020-05-09;no;Nepal;110.0;23.185185185185194;111.39999999999998;16.645502645502653
28793;2020-05-09;no;Slovakia;1455.0;290.3333333333334;1453.7999999999997;226.19791666666347
28794;2020-05-09;no;New Zealand;1494.0;746.0000000000002;1493.9999999999995;877.8431372549372
28795;2020-05-09;no;Sri Lanka;847.0;72.63768115942031;847.5999999999998;50.72357723577225
28796;2020-05-09;no;Sudan;1164.0;9.131054131054135;1219.1999999999998;8.645519429024585
28797;2020-05-09;no;Suriname;10.0;inf;9.999999999999998;
28798;2020-05-09;no;Sweden;25921.0;38.93631227529534;25760.199999999997;42.99453738477289
28799;2020-05-09;no;Switzerland;30251.0;483.11466666666684;30246.599999999995;520.5
28800;2020-05-09;no;Syria;47.0;46.33333333333335;46.599999999999994;
28801;2020-05-09;no;Taiwan*;440.0;inf;439.9999999999999;1465.7777777778615
28802;2020-05-09;no;Tajikistan;612.0;7.041942604856514;573.5999999999999;8.564614531336659
28803;2020-05-09;no;Tanzania;509.0;34.436781609195414;503.19999999999993;85.75862068965502
28804;2020-05-09;no;Thailand;3004.0;499.777777777778;3003.999999999999;638.1134751773297
28805;2020-05-09;no;Timor-Leste;24.0;inf;23.999999999999996;
28806;2020-05-09;no;Togo;153.0;16.03703703703704;157.59999999999997;14.89562289562291
28807;2020-05-09;no;Trinidad and Tobago;116.0;inf;115.99999999999999;inf
28808;2020-05-09;no;Tunisia;1032.0;343.11111111111126;1030.3999999999999;605.1764705882194
28809;2020-05-09;no;Turkey;137115.0;79.82812806914166;136966.59999999998;78.68624827933903
28810;2020-05-09;no;US;1314320.0;48.689510057769986;1310272.4;52.435094271920576
28811;2020-05-09;no;Uganda;116.0;14.133333333333336;111.99999999999999;24.469696969696944
28812;2020-05-09;no;Ukraine;14710.0;27.867844291789343;14695.199999999997;28.401013536040562
28813;2020-05-09;no;United Arab Emirates;17417.0;28.575474369866907;17505.199999999997;27.47499728820912
28814;2020-05-09;no;United Kingdom;208324.0;79.19766621786243;208499.19999999995;68.53030100929288
28815;2020-05-09;no;Uruguay;702.0;77.03703703703707;699.5999999999999;92.2755555555556
28816;2020-05-09;no;Uzbekistan;2349.0;91.13725490196082;2375.2;50.15948275862061
28817;2020-05-09;no;Venezuela;402.0;37.174603174603185;401.3999999999999;40.84722222222226
28818;2020-05-09;no;Vietnam;288.0;inf;287.99999999999994;83.70588235294105
28819;2020-05-09;no;West Bank and Gaza;375.0;inf;374.99999999999994;749.1999999999575
28820;2020-05-09;no;Western Sahara;6.0;inf;5.999999999999999;
28821;2020-05-09;no;Yemen;34.0;6.88888888888889;39.99999999999999;
28822;2020-05-09;no;Zambia;252.0;3.851851851851853;221.19999999999996;7.858666666666667
28823;2020-05-09;no;Eritrea;39.0;inf;38.99999999999999;
28824;2020-05-09;no;Spain;223578.0;208.9416549350853;223933.59999999998;183.5235190680277
28825;2020-05-09;no;South Sudan;120.0;4.550724637681161;117.99999999999997;6.04819277108434
28826;2020-05-09;no;South Africa;9420.0;14.8973063973064;9442.8;16.8351301935565
28827;2020-05-09;no;Somalia;997.0;27.56521739130436;999.1999999999998;21.972413793103453
28828;2020-05-09;no;Nicaragua;16.0;inf;15.999999999999996;
28829;2020-05-09;no;Niger;815.0;46.88235294117649;808.7999999999998;66.3888888888889
28830;2020-05-09;no;Nigeria;4151.0;12.361600000000005;4125.799999999999;13.004187889077532
28831;2020-05-09;no;North Macedonia;1622.0;63.73333333333335;1617.1999999999998;66.0912863070539
28832;2020-05-09;no;Norway;8099.0;248.2358974358975;8087.999999999998;281.81351981352526
28833;2020-05-09;no;Oman;3224.0;23.29323308270677;3253.2;23.385307346326826
28834;2020-05-09;no;Pakistan;30334.0;14.619988031119098;30384.399999999994;16.134613935969874
28835;2020-05-09;no;Panama;8282.0;39.001610305958145;8256.8;44.62504604051543
28836;2020-05-09;no;Papua New Guinea;8.0;inf;7.999999999999998;
28837;2020-05-09;no;Paraguay;689.0;5.0337738619676955;630.1999999999998;10.133097762073035
28838;2020-05-09;no;Peru;65015.0;19.046386192017266;64303.39999999999;20.3703261074041
28839;2020-05-09;no;Philippines;10610.0;78.44194756554309;10659.199999999997;47.6319951338202
28840;2020-05-09;no;Poland;15651.0;50.84326710816779;15677.199999999997;48.750872738813165
28841;2020-05-09;no;Portugal;27406.0;78.52291365171251;27329.799999999996;79.99091627172231
28842;2020-05-09;no;Netherlands;42382.0;138.43092105263162;42332.79999999999;139.69513681178788
28843;2020-05-09;no;Qatar;21331.0;16.501980062815797;21313.0;18.31625714026655
28844;2020-05-09;no;Russia;198676.0;17.46591683708249;198945.39999999997;17.126619461176997
28845;2020-05-09;no;Rwanda;280.0;61.03703703703707;278.5999999999999;68.7000000000005
28846;2020-05-09;no;Saint Kitts and Nevis;15.0;inf;14.999999999999996;
28847;2020-05-09;no;Saint Lucia;18.0;inf;17.999999999999996;
28848;2020-05-09;no;Saint Vincent and the Grenadines;17.0;inf;17.0;
28849;2020-05-09;no;San Marino;637.0;83.64444444444447;627.5999999999999;105.48022598869997
28850;2020-05-09;no;Sao Tome and Principe;208.0;19.14285714285715;203.79999999999995;28.970588235294137
28851;2020-05-09;no;Saudi Arabia;37136.0;20.81233480176212;37272.2;19.848710345213423
28852;2020-05-09;no;Senegal;1634.0;21.957746478873247;1654.3999999999996;18.831532613045226
28853;2020-05-09;no;Serbia;10032.0;108.05434782608697;10006.199999999997;134.20540540540708
28854;2020-05-09;no;Seychelles;11.0;inf;10.999999999999996;
28855;2020-05-09;no;Sierra Leone;291.0;8.655555555555559;284.79999999999995;11.87933634992458
28856;2020-05-09;no;Singapore;22460.0;28.536489151873777;22452.799999999996;28.752141280353204
28857;2020-05-09;no;Slovenia;1454.0;580.4000000000002;1453.9999999999995;604.8333333333678
28858;2020-05-09;no;Romania;15131.0;46.87869198312238;15078.199999999997;49.16522510534482
28859;2020-05-09;no;Zimbabwe;35.0;68.6666666666667;34.99999999999999;
28860;2020-05-09;no;Equatorial Guinea;439.0;inf;438.99999999999994;34.736559139784944
28861;2020-05-09;no;Egypt;8964.0;17.240420481519163;8913.399999999998;19.4607910641879
